Wavelength_nm,n,k
529.46,1.86154,4.91E-3
530.28,1.86114,4.87E-3
531.1,1.86074,4.83E-3
531.92,1.86034,4.79E-3
532.74,1.85994,4.75E-3
533.56,1.85955,4.71E-3
534.38,1.85916,4.67E-3
535.2,1.85877,4.64E-3
536.03,1.85838,4.6E-3
536.85,1.858,4.56E-3
537.67,1.85761,4.53E-3
538.49,1.85723,4.49E-3
539.31,1.85685,4.45E-3
540.13,1.85647,4.42E-3
540.95,1.8561,4.38E-3
541.77,1.85572,4.35E-3
542.59,1.85535,4.31E-3
543.41,1.85498,4.28E-3
544.23,1.85461,4.25E-3
545.05,1.85424,4.21E-3
545.87,1.85388,4.18E-3
546.69,1.85352,4.15E-3
547.52,1.85315,4.12E-3
548.34,1.85279,4.09E-3
549.16,1.85244,4.05E-3
549.98,1.85208,4.02E-3
550.8,1.85173,3.99E-3
551.62,1.85137,3.96E-3
552.44,1.85102,3.93E-3
553.26,1.85067,3.9E-3
554.08,1.85032,3.87E-3
554.9,1.84998,3.84E-3
555.72,1.84963,3.81E-3
556.54,1.84929,3.79E-3
557.36,1.84895,3.76E-3
558.18,1.84861,3.73E-3
559,1.84827,3.7E-3
559.82,1.84794,3.68E-3
560.64,1.8476,3.65E-3
561.46,1.84727,3.62E-3
562.28,1.84694,3.59E-3
563.1,1.84661,3.57E-3
563.92,1.84628,3.54E-3
564.74,1.84595,3.52E-3
565.56,1.84563,3.49E-3
566.38,1.8453,3.47E-3
567.2,1.84498,3.44E-3
568.02,1.84466,3.42E-3
568.84,1.84434,3.39E-3
569.66,1.84402,3.37E-3
570.48,1.84371,3.34E-3
571.3,1.84339,3.32E-3
572.12,1.84308,3.3E-3
572.94,1.84277,3.27E-3
573.76,1.84246,3.25E-3
574.58,1.84215,3.23E-3
575.4,1.84184,3.21E-3
576.22,1.84154,3.18E-3
577.04,1.84123,3.16E-3
577.86,1.84093,3.14E-3
578.67,1.84063,3.12E-3
579.49,1.84033,3.1E-3
580.31,1.84003,3.07E-3
581.13,1.83973,3.05E-3
581.95,1.83943,3.03E-3
582.77,1.83914,3.01E-3
583.59,1.83885,2.99E-3
584.41,1.83855,2.97E-3
585.23,1.83826,2.95E-3
586.05,1.83797,2.93E-3
586.87,1.83768,2.91E-3
587.69,1.8374,2.89E-3
588.51,1.83711,2.87E-3
589.32,1.83683,2.85E-3
590.14,1.83654,2.83E-3
590.96,1.83626,2.82E-3
591.78,1.83598,2.8E-3
592.6,1.8357,2.78E-3
593.42,1.83542,2.76E-3
594.24,1.83515,2.74E-3
595.06,1.83487,2.72E-3
595.88,1.8346,2.71E-3
596.69,1.83432,2.69E-3
597.51,1.83405,2.67E-3
598.33,1.83378,2.66E-3
599.15,1.83351,2.64E-3
599.97,1.83324,2.62E-3
600.79,1.83298,2.6E-3
601.61,1.83271,2.59E-3
602.42,1.83245,2.57E-3
603.24,1.83218,2.55E-3
604.06,1.83192,2.54E-3
604.88,1.83166,2.52E-3
605.7,1.8314,2.51E-3
606.52,1.83114,2.49E-3
607.33,1.83088,2.48E-3
608.15,1.83063,2.46E-3
