Wavelength_nm,n,k
200.0,1.75347,0.60363
204.60921843687376,1.7276199599198394,0.543474148296593
209.2184368737475,1.658631643286573,0.5369848296593186
213.82765531062125,1.6224865731462925,0.5865274148296594
218.43687374749499,1.6269322044088177,0.6496706212424849
223.04609218436875,1.6668386573146292,0.697177254509018
227.65531062124248,1.7086302204408816,0.7256959519038075
232.26452905811624,1.7547885971943888,0.7493634068136272
236.87374749498997,1.811439018036072,0.7602342484969941
241.48296593186373,1.8638285170340683,0.7538336072144288
246.09218436873746,1.904186132264529,0.7413213827655312
250.70140280561122,1.9378877354709418,0.7314065731462926
255.31062124248496,1.9693611623246492,0.7263382565130261
259.9198396793587,2.004560541082164,0.732834749498998
264.5290581162325,2.0713904008016035,0.7460292384769539
269.1382765531062,2.184332404809619,0.7087055110220442
273.74749498997994,2.2474213226452906,0.604939819639279
278.35671342685373,2.245890400801603,0.5085103206412822
282.96593186372746,2.2209140681362727,0.4426126853707414
287.5751503006012,2.1940439278557116,0.40088839679358723
292.1843687374749,2.171880621242485,0.3721539078156314
296.79358717434866,2.1532064328657317,0.35058280561122257
301.40280561122245,2.1377339478957915,0.3336729659318637
306.0120240480962,2.1248996993987976,0.32011801603206413
310.6212424849699,2.1142191783567137,0.30852008016032073
315.2304609218437,2.105384388777555,0.2981922044088176
319.83967935871743,2.0973041482965935,0.2887662124248497
324.44889779559117,2.0901431863727455,0.28051585170340687
329.05811623246495,2.0837490981963924,0.2732851503006012
333.66733466933863,2.0781361122244486,0.2669857915831664
338.2765531062124,2.073318977955912,0.2608615430861724
342.88577154308615,2.0688330861723445,0.25527593186372743
347.4949899799599,2.0645000601202406,0.2501201603206413
352.10420841683367,2.0603020440881763,0.245684128256513
356.7134268537074,2.0558123046092183,0.2419006012024048
361.32264529058114,2.0514299198396793,0.23897513026052106
365.9318637274549,2.0470347294589177,0.23718452905811624
370.54108216432866,2.0416552905811622,0.23622376753507016
375.1503006012024,2.0352404408817635,0.23661659318637274
379.7595190380762,2.0248741082164328,0.23977585170340684
384.36873747494985,2.0068346292585173,0.2504218236472944
388.97795591182364,1.975110100200401,0.28670150300601194
393.5871743486974,1.9547569338677355,0.39602338677354637
398.1963927855711,2.095845350701399,0.5850250501001998
402.8056112224449,2.5052778957915836,0.42092322645290536
407.4148296593186,2.414869438877756,0.12229470941883798
412.02404809619236,2.2968186172344693,0.0489101803607216
416.63326653306615,2.2308760521042084,0.030444168336673308
421.2424849699399,2.188842004008016,0.02237811623246493
425.8517034068136,2.1625832665330664,0.016610621242484993
430.4609218436874,2.1403048697394786,0.004673787575150237
435.0701402805611,2.1124624448897795,2.5818436873748646e-05
439.67935871743487,2.0931324048096194,1.4641282565130268e-06
444.2885771543086,2.077504068136273,1e-06
448.89779559118233,2.0642459519038074,1e-06
453.5070140280561,2.0527085170340684,1e-06
458.11623246492985,2.042478236472946,1e-06
462.7254509018036,2.033311643286573,1e-06
467.3346693386773,2.025007715430862,1e-06
471.9438877755511,2.017428657314629,1e-06
476.55310621242484,2.0104679959919842,1e-06
481.16232464929857,2.0040341082164326,1e-06
485.7715430861723,1.9980655711422846,1e-06
490.3807615230461,1.9925045090180362,1e-06
494.9899799599198,1.987301022044088,1e-06
499.59919839679355,1.9824188176352706,1e-06
504.20841683366734,1.9778278356713426,1e-06
508.8176352705411,1.9734959519038076,1e-06
513.4268537074148,1.9694029058116234,1e-06
518.0360721442885,1.9655207815631262,1e-06
522.6452905811623,1.9618466733466935,1e-06
527.2545090180361,1.9583416633266533,1e-06
531.8637274549098,1.955006753507014,1e-06
536.4729458917835,1.951833126252505,1e-06
541.0821643286573,1.9487974148296594,1e-06
545.691382765531,1.945898256513026,1e-06
550.3006012024048,1.9431226452905812,1e-06
554.9098196392786,1.940461402805611,1e-06
559.5190380761524,1.937909719438878,1e-06
564.128256513026,1.9354545891783566,1e-06
568.7374749498997,1.93310126252505,1e-06
573.3466933867735,1.9308335871743487,1e-06
577.9559118236473,1.9286602805611222,1e-06
582.5651302605211,1.9265556913827655,1e-06
587.1743486973947,1.9245350300601203,1e-06
591.7835671342685,1.92257873747495,1e-06
596.3927855711422,1.920692885771543,1e-06
601.002004008016,1.9188692184368739,1e-06
605.6112224448898,1.9171077354709418,1e-06
610.2204408817636,1.915400641282565,1e-06
614.8296593186373,1.9137513226452905,1e-06
619.4388777555109,1.9121607815631263,1e-06
624.0480961923847,1.910614128256513,1e-06
628.6573146292585,1.9091096593186372,1e-06
633.2665330661323,1.907657374749499,1e-06
637.875751503006,1.9062472745490981,1e-06
642.4849699398798,1.9048793587174349,1e-06
647.0941883767534,1.903553627254509,1e-06
651.7034068136272,1.9022630460921843,1e-06
656.312625250501,1.9010055911823647,1e-06
660.9218436873748,1.8997903206412825,1e-06
665.5310621242485,1.898607234468938,1e-06
670.1402805611222,1.8974549298597194,1e-06
674.7494989979959,1.896330120240481,1e-06
679.3587174348697,1.89523749498998,1e-06
683.9679358717435,1.8941770541082164,1e-06
688.5771543086172,1.8931372545090182,1e-06
693.1863727454909,1.8921289979959919,1e-06
697.7955911823647,1.8911429258517034,1e-06
702.4048096192384,1.8901849899799599,1e-06
707.0140280561122,1.8892471943887776,1e-06
711.6232464929859,1.888335350701403,1e-06
716.2324649298597,1.8874458316633265,1e-06
720.8416833667335,1.8865800801603205,1e-06
725.4509018036072,1.8857288376753507,1e-06
730.060120240481,1.8848997795591182,1e-06
734.6693386773546,1.8840962124248497,1e-06
739.2785571142284,1.8833026452905812,1e-06
743.8877755511022,1.8825290781563124,1e-06
748.4969939879759,1.8817755110220442,1e-06
753.1062124248497,1.8810340681362727,1e-06
757.7154308617235,1.8803155310621242,1e-06
762.3246492985971,1.8796113026052106,1e-06
766.9338677354709,1.8789199198396795,1e-06
771.5430861723446,1.8782439679358718,1e-06
776.1523046092184,1.8775786773547094,1e-06
780.7615230460922,1.8769333867735472,1e-06
785.3707414829659,1.8762980961923847,1e-06
789.9799599198396,1.875682605210421,1e-06
794.5891783567134,1.8750734068136272,1e-06
799.1983967935871,1.8744742084168338,1e-06
803.8076152304609,1.8738930861723446,1e-06
808.4168336673347,1.8733199799599198,1e-06
813.0260521042084,1.8727568737474949,1e-06
817.6352705410821,1.87221376753507,1e-06
822.2444889779558,1.8716731062124248,1e-06
826.8537074148296,1.8711460921843688,1e-06
831.4629258517034,1.8706290781563126,1e-06
836.0721442885771,1.8701220641282565,1e-06
840.6813627254509,1.8696250501002005,1e-06
845.2905811623247,1.8691309418837674,1e-06
849.8997995991983,1.8686510220440882,1e-06
854.5090180360721,1.8681790981963928,1e-06
859.1182364729458,1.8677181763527053,1e-06
863.7274549098196,1.867267254509018,1e-06
868.3366733466934,1.8668196993987975,1e-06
872.945891783567,1.866384869739479,1e-06
877.5551102204408,1.8659544889779558,1e-06
882.1643286573146,1.8655352104208418,1e-06
886.7735470941883,1.865120380761523,1e-06
891.3827655310621,1.864709378757515,1e-06
895.9919839679359,1.8643107214428858,1e-06
900.6012024048096,1.863915891783567,1e-06
905.2104208416833,1.8635310621242485,1e-06
909.819639278557,1.8631544288577155,1e-06
914.4288577154308,1.8627756913827656,1e-06
919.0380761523046,1.8624069539078156,1e-06
923.6472945891783,1.8620482164328658,1e-06
928.2565130260521,1.8616920440881763,1e-06
932.8657314629259,1.861340741482966,1e-06
937.4749498997995,1.860996753507014,1e-06
942.0841683366733,1.8606632665330662,1e-06
946.6933867735471,1.8603314629258516,1e-06
951.3026052104208,1.8599988176352706,1e-06
955.9118236472946,1.8596761723446893,1e-06
960.5210420841682,1.8593635270541082,1e-06
965.130260521042,1.859050881763527,1e-06
