Wavelength_nm,n,k
500.0,2.2928,0.16069
500.8997995991984,2.2882110220440883,0.16859024048096186
501.7995991983968,2.2837979559118238,0.17724210420841666
502.69939879759517,2.279637735470942,0.18673651302605185
503.5991983967936,2.275813286573146,0.19717637274549127
504.498997995992,2.2724434669338676,0.2086765731462928
505.3987975951904,2.269673126252505,0.22135202404809629
506.2985971943888,2.2676949498998,0.23532060120240478
507.19839679358716,2.266767615230461,0.2507081963927854
508.09819639278555,2.2672015631262528,0.26763382765531024
508.99799599198394,2.2694150701402807,0.286178697394789
509.8977955911824,2.2742860521042085,0.30656404809619286
510.7975951903808,2.2822815631262525,0.3284450100200404
511.69739478957916,2.2941985370741484,0.35150042084168354
512.5971943887776,2.310911923847695,0.37510995991983964
513.496993987976,2.3332751703406824,0.3982692184368749
514.3967935871743,2.36196883767535,0.41950486973947854
515.2965931863728,2.3972736472945906,0.43686695390781605
516.1963927855711,2.438781382765529,0.44802877755511006
517.0961923847696,2.485106312625251,0.45053503006012013
517.9959919839679,2.533713486973945,0.44225687374749545
518.8957915831663,2.5802155511022042,0.4209449498997997
519.7955911823648,2.6205025851703425,0.38923202404809454
520.6953907815631,2.6517225050100195,0.349961503006013
521.5951903807616,2.6725643486973953,0.30666545090180225
522.4949899799599,2.6832086372745487,0.26276208416833846
523.3947895791583,2.68494875751503,0.22097741482965882
524.2945891783567,2.6796679759519044,0.18309731462926057
525.1943887775551,2.669359158316633,0.15000094188376772
526.0941883767536,2.6558112625250496,0.12185356713426741
526.9939879759519,2.640442685370742,0.09838679358717492
527.8937875751503,2.624296513026052,0.07944258517034013
528.7935871743487,2.608184789579159,0.06388567134268602
529.6933867735471,2.5924736072144285,0.051163286573146165
530.5931863727455,2.5773961523046083,0.04080002004007954
531.4929859719439,2.5630784368737474,0.032373707414829714
532.3927855711423,2.549576032064128,0.0255297595190378
533.2925851703407,2.5368993587174353,0.019985631262525172
534.1923847695391,2.525028657314629,0.015509298597194285
535.0921843687374,2.5139271142284576,0.011894088176352834
535.9919839679359,2.5035524248496994,0.009005731462925826
536.8917835671343,2.4939268336673344,0.006741623246492843
537.7915831663327,2.48491749498998,0.004942244488977971
538.6913827655311,2.476468537074148,0.003516753507013968
539.5911823647294,2.4685417434869743,0.0024096993987976225
540.4909819639279,2.461102144288577,0.0015672144288576965
541.3907815631262,2.4541108617234473,0.0009423346693387004
542.2905811623247,2.447531743486974,0.0005001342685370717
543.1903807615231,2.4413387174348693,0.00021244689378756445
544.0901803607214,2.4355117034068137,5.18597194388783e-05
544.9899799599199,2.430040921843687,5.711422845669191e-07
545.8897795591182,2.424952745490982,0.0
546.7895791583167,2.4201452304609217,0.0
547.689378757515,2.41557621242485,0.0
548.5891783567134,2.411209619238477,0.0
549.4889779559119,2.4070300400801603,0.0
550.3887775551102,2.4030227054108217,0.0
551.2885771543087,2.399169519038076,0.0
552.188376753507,2.395458376753507,0.0
553.0881763527054,2.391880521042084,0.0
553.9879759519038,2.3884162925851706,0.0
554.8877755511022,2.3850852304609216,0.0
555.7875751503007,2.3818504809619236,0.0
556.687374749499,2.3787116833667334,0.0
557.5871743486974,2.3756629659318635,0.0
558.4869739478958,2.372697334669339,0.0
559.3867735470942,2.3698077955911825,0.0
560.2865731462925,2.3669930861723447,0.0
561.186372745491,2.364254609218437,0.0
562.0861723446894,2.3615801002004004,0.0
562.9859719438878,2.3589706813627256,0.0
563.8857715430862,2.356432124248497,0.0
564.7855711422845,2.3539496793587174,0.0
565.685370741483,2.351516352705411,0.0
566.5851703406813,2.349136853707415,0.0
567.4849699398798,2.3468084769539077,0.0
568.3847695390782,2.3445280761523044,0.0
569.2845691382765,2.342295651302605,0.0
570.184368737475,2.34010751503006,0.0
571.0841683366733,2.3379530460921845,0.0
571.9839679358718,2.33584751503006,0.0
572.8837675350701,2.333777334669339,0.0
573.7835671342685,2.3317469739478955,0.0
574.683366733467,2.3297565931863726,0.0
575.5831663326653,2.3277945290581163,0.0
576.4829659318638,2.325866112224449,0.0
577.3827655310621,2.323973847695391,0.0
578.2825651302605,2.322110741482966,0.0
579.1823647294589,2.320275270541082,0.0
580.0821643286573,2.3184773146292583,0.0
580.9819639278558,2.3166957114228457,0.0
581.8817635270541,2.314949378757515,0.0
582.7815631262525,2.31323503006012,0.0
583.6813627254509,2.3115390380761522,0.0
584.5811623246493,2.309870661322645,0.0
585.4809619238476,2.3082294589178356,0.0
586.3807615230461,2.3066084368737476,0.0
587.2805611222445,2.3050062124248494,0.0
588.1803607214429,2.303427975951904,0.0
589.0801603206413,2.3018737274549097,0.0
589.9799599198396,2.3003440681362726,0.0
590.8797595190381,2.298832004008016,0.0
591.7795591182364,2.29734372745491,0.0
592.6793587174349,2.295872645290581,0.0
593.5791583166333,2.2944175551102206,0.0
594.4789579158316,2.292983246492986,0.0
595.3787575150301,2.291569138276553,0.0
596.2785571142284,2.2901710220440883,0.0
597.1783567134269,2.288788897795591,0.0
598.0781563126252,2.287422765531062,0.0
598.9779559118236,2.2860730661322646,0.0
599.8777555110221,2.2847409218436874,0.0
600.7775551102204,2.2834247695390784,0.0
601.6773547094189,2.282131382765531,0.0
602.5771543086172,2.2808446693386775,0.0
603.4769539078156,2.279572264529058,0.0
604.376753507014,2.278320080160321,0.0
605.2765531062124,2.277081122244489,0.0
606.1763527054109,2.275851923847695,0.0
607.0761523046092,2.2746387174348697,0.0
607.9759519038076,2.273441983967936,0.0
608.875751503006,2.272254008016032,0.0
609.7755511022044,2.271081783567134,0.0
610.6753507014027,2.2699187975951904,0.0
