Wavelength_nm,n,k
1167,1.996325,1.28809E-2
1168,1.996279,1.2866E-2
1169,1.996234,1.28512E-2
1170,1.996189,1.28363E-2
1171,1.996144,1.28215E-2
1172,1.996099,1.28068E-2
1173,1.996055,1.27921E-2
1174,1.99601,1.27774E-2
1175,1.995966,1.27627E-2
1176,1.995921,1.27481E-2
1177,1.995877,1.27336E-2
1178,1.995833,1.2719E-2
1179,1.995789,1.27045E-2
1180,1.995745,1.26901E-2
1181,1.995702,1.26756E-2
1182,1.995658,1.26612E-2
1183,1.995615,1.26469E-2
1184,1.995571,1.26326E-2
1185,1.995528,1.26183E-2
1186,1.995485,1.2604E-2
1187,1.995442,1.25898E-2
1188,1.995399,1.25756E-2
1189,1.995357,1.25615E-2
1190,1.995314,1.25474E-2
1191,1.995272,1.25333E-2
1192,1.995229,1.25192E-2
1193,1.995187,1.25052E-2
1194,1.995145,1.24913E-2
1195,1.995103,1.24773E-2
1196,1.995061,1.24634E-2
1197,1.99502,1.24495E-2
1198,1.994978,1.24357E-2
1199,1.994936,1.24219E-2
1200,1.994895,1.24081E-2
