Wavelength_nm,n,k
308.6287258626767,2.0727272727272728,0.03843785316941349
311.905280146286,2.0666980318507475,0.03558135714076082
315.18183442989533,2.0606687909742223,0.032724861112108095
318.45838871350463,2.054639550097697,0.029868365083455424
321.734942997114,2.0486103092211714,0.02549453582608818
325.0114972807233,2.042581068344646,0.020600502840951003
328.28805156433265,2.036551827468121,0.015706469855813743
331.56460584794195,2.0305225865915957,0.012077682061467034
334.8411601315513,2.0244933457150704,0.009184442621933783
338.1177144151606,2.018464104838545,0.006291203182400584
341.3942686987699,2.0144676908304002,0.0040424616825026575
344.67082298237926,2.0105711279570357,0.0032058500192175725
347.94737726598856,2.0066745650836713,0.002369238355932501
351.2239315495979,2.002778002210307,0.0015326266926474156
354.5004858332072,1.9988814393369427,0.0011880980767430295
357.7770401168166,1.9949848764635785,0.0010065223601930125
361.0535944004259,1.9910883135902142,0.0008249466436429986
364.3301486840352,1.98719175071685,0.0006433709270929847
367.60670296764454,1.9832951878434855,0.0004617952105429677
370.88325725125384,1.9793986249701212,0.00032099857307546763
374.1598115348632,1.975502062096757,0.00028487608304563053
377.4363658184725,1.9716054992233927,0.00024875359301579407
380.71292010208185,1.9677089363500284,0.00021263110298595697
383.98947438569115,1.9641932410728553,0.00017650861295612048
387.26602866930045,1.9616919314940935,0.00014038612292628403
390.5425829529098,1.9591906219153317,0.00010426363289644692
393.81913723651917,1.9566893123365698,6.814114286660984e-05
397.09569152012847,1.954188002757808,3.201865283677333e-05
400.37224580373777,1.9516866931790462,0.0
403.6488000873471,1.9491853836002844,0.0
406.9253543709564,1.9466840740215223,0.0
410.2019086545657,1.9441827644427605,0.0
413.4784629381751,1.9416814548639987,0.0
416.75501722178444,1.9391801452852369,0.0
420.03157150539374,1.936678835706475,0.0
423.30812578900304,1.9341775261277132,0.0
426.5846800726124,1.9316762165489514,0.0
429.8612343562217,1.9291749069701893,0.0
433.137788639831,1.9266735973914275,0.0
436.41434292344036,1.9241722878126657,0.0
439.6908972070497,1.9216709782339039,0.0
442.967451490659,1.919169668655142,0.0
446.2440057742683,1.9177490327324407,0.0
449.5205600578777,1.9164029405325933,0.0
452.797114341487,1.915056848332746,0.0
456.0736686250963,1.9137107561328988,0.0
459.35022290870563,1.9123646639330514,0.0
462.626777192315,1.9110185717332042,0.0
465.9033314759243,1.9096724795333568,0.0
469.1798857595336,1.9083263873335097,0.0
472.45644004314295,1.9069802951336623,0.0
475.7329943267523,1.9056342029338151,0.0
479.0095486103616,1.9042881107339678,0.0
482.2861028939709,1.9029420185341206,0.0
485.56265717758026,1.9015959263342732,0.0
488.83921146118956,1.900249834134426,0.0
492.11576574479886,1.8989037419345787,0.0
495.3923200284082,1.8975576497347313,0.0
498.6688743120176,1.8962115575348841,0.0
501.9454285956269,1.8948654653350367,0.0
505.2219828792362,1.8935193731351896,0.0
508.49853716284554,1.8921732809353422,0.0
511.77509144645484,1.890827188735495,0.0
515.0516457300641,1.8894810965356477,0.0
518.3282000136735,1.8881350043358005,0.0
521.6047542972829,1.8874943003365756,0.0
524.8813085808922,1.8869216722687887,0.0
528.1578628645015,1.8863490442010016,0.0
531.4344171481108,1.8857764161332145,0.0
534.71097143172,1.8852037880654275,0.0
537.9875257153294,1.8846311599976404,0.0
541.2640799989388,1.8840585319298533,0.0
544.5406342825481,1.8834859038620664,0.0
547.8171885661575,1.8829132757942793,0.0
551.0937428497667,1.8823406477264921,0.0
554.3702971333761,1.8817680196587052,0.0
557.6468514169853,1.881195391590918,0.0
560.9234057005947,1.880622763523131,0.0
564.199959984204,1.880050135455344,0.0
567.4765142678134,1.879477507387557,0.0
570.7530685514228,1.8789048793197698,0.0
574.029622835032,1.8783322512519829,0.0
577.3061771186414,1.8777596231841958,0.0
580.5827314022506,1.8771869951164086,0.0
583.85928568586,1.8766143670486217,0.0
587.1358399694693,1.8760417389808346,0.0
590.4123942530787,1.8754691109130475,0.0
593.688948536688,1.8748964828452606,0.0
596.9655028202973,1.8743238547774734,0.0
600.2420571039066,1.8737512267096863,0.0
603.5186113875159,1.8731785986418994,0.0
606.7951656711252,1.8726059705741123,0.0
610.0717199547346,1.8720333425063251,0.0
613.348274238344,1.8714607144385382,0.0
616.6248285219533,1.870888086370751,0.0
619.9013828055627,1.870315458302964,0.0
623.1779370891719,1.869742830235177,0.0
626.4544913727811,1.86917020216739,0.0
629.7310456563905,1.8685975740996028,0.0
633.0075999399999,1.8681157221428129,0.0
636.2841542236092,1.8678744527581355,0.0
639.5607085072186,1.867633183373458,0.0
642.8372627908279,1.8673919139887805,0.0
646.1138170744372,1.867150644604103,0.0
649.3903713580465,1.8669093752194257,0.0
652.6669256416558,1.8666681058347483,0.0
655.9434799252651,1.866426836450071,0.0
659.2200342088745,1.8661855670653935,0.0
662.4965884924839,1.865944297680716,0.0
665.7731427760932,1.8657030282960385,0.0
669.0496970597025,1.8654617589113611,0.0
672.3262513433118,1.8652204895266837,0.0
675.602805626921,1.8649792201420063,0.0
678.8793599105304,1.864737950757329,0.0
682.1559141941398,1.8644966813726516,0.0
685.4324684777491,1.864255411987974,0.0
688.7090227613585,1.8640141426032966,0.0
691.9855770449677,1.8637728732186192,0.0
695.2621313285771,1.8635316038339418,0.0
698.5386856121863,1.8632903344492644,0.0
701.8152398957957,1.863049065064587,0.0
705.091794179405,1.8628077956799096,0.0
708.3683484630144,1.862566526295232,0.0
711.6449027466238,1.8623252569105546,0.0
714.921457030233,1.8620839875258772,0.0
718.1980113138424,1.8618427181411998,0.0
721.4745655974516,1.8616014487565224,0.0
