Wavelength_nm,n,k
191.45999999999998,2.04232,0.59569
194.46046092184366,2.0599317194388775,0.6064887364729459
197.46092184368734,2.077769835898211,0.613704691269331
200.46138276553103,2.095324869113226,0.6178222318386773
203.46184368737474,2.1123207373496995,0.6193695775300602
206.46230460921842,2.1284546863538396,0.6188278825575679
209.4627655310621,2.143644645541082,0.616660001753507
212.4632264529058,2.1578214028056113,0.6133072277889112
215.46368737474947,2.171084815881763,0.6091491333917837
218.46414829659318,2.183495485814396,0.6045427488940145
221.46460921843686,2.195228745490982,0.599808240480962
224.46507014028055,2.2065924340504908,0.5951689498493843
227.46553106212423,2.217828713552104,0.5908097285821643
230.4659919839679,2.229276368737475,0.5868207850701403
233.4664529058116,2.2413731022044083,0.5831866598196394
236.46691382765528,2.2544477357214427,0.5798361880010021
239.467374749499,2.2689438005570888,0.5765066889754351
242.46783567134267,2.2853546871242485,0.5728015365731464
245.46829659318635,2.3039015556112226,0.5681147814378757
248.46875751503003,2.324752859218437,0.5616817785571142
251.46921843687375,2.3478903021136612,0.5525746640450714
254.46967935871743,2.372843323021042,0.5397882967184369
257.4701402805611,2.3987390901803605,0.5224119158316636
260.4706012024048,2.424370812374749,0.49970700313126276
263.4710621242485,2.448139235220441,0.4714146938877753
266.47152304609216,2.4682520422094187,0.4378279916082168
269.47198396793584,2.4830910558617236,0.3999103076152308
272.4724448897795,2.491607874498998,0.3596237036573154
275.47290581162326,2.493521214804609,0.3186915536072145
278.47336673346695,2.489140625250501,0.2788595270541079
281.47382765531063,2.479313376002004,0.24151883366733454
284.4742885771543,2.4651524932364732,0.20761726477955936
287.474749498998,2.4478517391032066,0.17763803419338697
290.4752104208417,2.4284922089178353,0.1517393512024045
293.47567134268536,2.4080394386272546,0.12977315506012038
296.47613226452904,2.38723745741483,0.11130585445891793
299.4765931863727,2.366601792710421,0.09596817685370736
302.4770541082164,2.346489619238477,0.0833453707414831
305.4775150300601,2.327156437124249,0.07305086097194396
308.4779759519038,2.3087528920340685,0.0647510571142285
311.47843687374746,2.2913811890030065,0.058133194514028166
314.47889779559114,2.2751281748496996,0.05295465230460931
317.4793587174348,2.2600744507765533,0.04900476953907821
320.4798196392785,2.2464011618236475,0.04594960996993993
323.48028056112224,2.233991990316036,0.04320372596123927
326.4807414829659,2.222426228707415,0.040620883642284555
329.4812024048096,2.211519276553106,0.038206068136272545
332.4816633266533,2.2011864486472947,0.03593880448396796
335.482124248497,2.1913422555110222,0.03382832940881766
338.48258517034066,2.181939502129259,0.031850319639278576
341.4830460921844,2.1729304759519037,0.03001617234468936
344.4835070140281,2.164284871482095,0.02830893090528884
347.48396793587176,2.155958012775551,0.02670587913326651
350.48442885771544,2.147910159068136,0.025216181112224453
353.4848897795591,2.1401334671843686,0.023831517660320645
356.4853507014028,2.132605419839679,0.022529917835671327
359.4858116232465,2.1253386973947896,0.021329659318637274
362.4862725450902,2.118259673722445,0.020204561998998012
365.48673346693386,2.111395348446894,0.019168977454909815
368.48719438877754,2.1047241723446892,0.01819400175350701
371.4876553106212,2.098241937166258,0.01729503230062611
374.4881162324649,2.0919214088176354,0.016452381262525056
377.4885771543086,2.085750381262525,0.015675355711422853
380.48903807615227,2.079739399799599,0.014950847444889788
383.48949899799595,2.07386965409079,0.01427898778924309
386.48995991983963,2.068149076152305,0.01365269576653308
389.4904208416833,2.0625446563126255,0.01306998096192385
392.49088176352706,2.0570527768036073,0.012529095691382768
395.49134268537074,2.051697693648166,0.012036056460747582
398.4918036072144,2.04643962750501,0.011571990731462926
401.4922645290581,2.0412801503006013,0.01114368862725451
404.4927254509018,2.0362199689378757,0.01074465931863728
407.49318637274547,2.031270614729459,0.010381766533066137
410.4936472945892,2.026403743737475,0.010044214679358714
413.4941082164329,2.021617353206413,0.00973258917835671
416.4945691382766,2.0169077017785573,0.00944925914328657
419.49503006012026,2.012290016282565,0.009184309869739478
422.49549098196394,2.0077276042084167,0.008940088176352702
425.4959519038076,2.003239808742485,0.008717965806613229
428.4964128256513,1.998824446034927,0.008513452619524764
431.496873747495,1.994478243987976,0.008336445390781563
434.49733466933867,1.9901832980961924,0.008167133266533068
437.49779559118235,1.9859412249498998,0.008014971442885774
440.49825651302604,1.9817642161341318,0.007873988847259738
443.4987174348697,1.977638318011022,0.007758173096192385
446.4991783567134,1.973553609218437,0.007645655811623247
449.4996392785571,1.96951860746493,0.0075459487725450915
452.50010020040077,1.9655322289299095,0.0074637863304248256
455.5005611222445,1.9615872705410822,0.007388985971943886
458.5010220440882,1.9576866713426855,0.007322980836673347
461.50148296593187,1.9538193499499,0.007274481462925852
464.50194388777555,1.9499880336923847,0.007226975701402805
467.50240480961924,1.9462042914579158,0.00719479746993988
470.5028657314629,1.9424389178356714,0.007166044589178357
473.5033266533066,1.938713758266533,0.00715
476.5037875751503,1.9350121490480963,0.00714
479.50424849699397,1.9313382596442887,0.00714
482.50470941883765,1.9276904148296592,0.00714
485.50517034068133,1.9240897955911824,0.00715
488.50563126252507,1.9204956526803607,0.007172820390781562
491.50609218436875,1.9169241786072144,0.007195163076152305
494.50655310621244,1.9133738001002003,0.007227831913827656
497.5070140280561,1.9098482585170342,0.007258006513026052
500.5074749498998,1.9063355603707415,0.007302843436873748
503.5079358717435,1.9028476991482965,0.007350349198396793
506.50839679358717,1.899378416207415,0.0073967824398797595
509.50885771543085,1.8959255911823645,0.007452897969852749
512.5093186372745,1.8924941543086171,0.007515482965931863
515.5097795591182,1.8890623771292585,0.0075804944889779555
518.5102404809619,1.8856483529559118,0.007651629509018035
