0.5626242544731611, 1.5714010865681487
0.7614314115308152, 1.5735220016307683
0.9403578528827039, 1.584877829795421
1.1590457256461233, 1.5938928640140722
1.4274353876739563, 1.6074703850628944
1.6759443339960238, 1.6348911141446254
1.9741550695825052, 1.6714826249874026
2.1829025844930423, 1.7104607378768861
2.3320079522862827, 1.7448855255563394
2.550695825049702, 1.7515964123095529
2.6699801192842942, 1.7422698830061107
2.8091451292246528, 1.7191001456697603
2.9681908548707754, 1.728170149609257
3.107355864811134, 1.762604098908851
3.2664015904572565, 1.8039321673644766
3.395626242544732, 1.8475918681459629
3.4950298210735586, 1.8060255975666735
3.5844930417495036, 1.743731161418585
3.634194831013917, 1.6791692242856224
3.723658051689861, 1.6306996729301608
3.823061630218688, 1.6144790244706873
3.9423459244532806, 1.6489312970105632
4.061630218687873, 1.6879918644813148
4.200795228628231, 1.7247299612463467
4.320079522862823, 1.701578547150278
4.280318091451293, 1.7315691106815327
4.389662027833002, 1.664648056362287
4.479125248508947, 1.5885287354215718
4.548707753479126, 1.5078194427902627
4.618290258449305, 1.4201977077626406
4.687872763419484, 1.3533132999239583
4.817097415506959, 1.2909822172953063
4.9065606361829035, 1.272466582990536
5.035785288270378, 1.272347481928704
5.22465208747515, 1.2998231807312801
5.423459244532803, 1.3157689805865267
5.522862823061631, 1.2903317422653018
5.63220675944334, 1.2441480151349962
5.751491053677933, 1.193346831453674
5.910536779324056, 1.1286841164991614
6.059642147117297, 1.0778554479574165
6.21868787276342, 1.0777088620351618
6.308151093439364, 1.0730181125230183
6.467196819085488, 1.0866964113933903
